All accuracies:

File                                              Accuracy  

pred_test_data_german_12500_exp8_res31.txt        71.00     
pred_test_data_german_12500_exp8_res66.txt        71.20     
pred_test_data_german_12500_exp8_res18.txt        69.40     
pred_test_data_german_12500_exp8_res37.txt        70.80     
pred_test_data_german_12500_exp8_res76.txt        71.20     
pred_test_data_german_12500_exp8_res21.txt        72.60     
pred_test_data_german_12500_exp8_res75.txt        73.50     
pred_test_data_german_12500_exp8_res35.txt        69.90     
pred_test_data_german_12500_exp8_res97.txt        68.20     
pred_test_data_german_12500_exp8_res57.txt        67.30     
pred_test_data_german_12500_exp8_res94.txt        70.30     
pred_test_data_german_12500_exp8_res27.txt        68.30     
pred_test_data_german_12500_exp8_res99.txt        70.20     
pred_test_data_german_12500_exp8_res78.txt        71.70     
german_exp8_weighted_voted.txt                    79.10     
pred_test_data_german_12500_exp8_res50.txt        73.30     
pred_test_data_german_12500_exp8_res88.txt        70.10     
pred_test_data_german_12500_exp8_res91.txt        71.60     
pred_test_data_german_12500_exp8_res24.txt        72.50     
pred_test_data_german_12500_exp8_res19.txt        70.90     
pred_test_data_german_12500_exp8_res11.txt        72.70     
pred_test_data_german_12500_exp8_res10.txt        71.00     
pred_test_data_german_12500_exp8_res69.txt        69.20     
pred_test_data_german_12500_exp8_res8.txt         72.40     
pred_test_data_german_12500_exp8_res16.txt        69.00     
pred_test_data_german_12500_exp8_res46.txt        71.80     
pred_test_data_german_12500_exp8_res17.txt        71.70     
pred_test_data_german_12500_exp8_res71.txt        72.50     
pred_test_data_german_12500_exp8_res34.txt        72.00     
german_exp8_voted.txt                             79.00     
pred_test_data_german_12500_exp8_res89.txt        70.60     
pred_test_data_german_12500_exp8_res30.txt        70.60     
pred_test_data_german_12500_exp8_res36.txt        68.30     
pred_test_data_german_12500_exp8_res63.txt        70.40     
pred_test_data_german_12500_exp8_res14.txt        73.20     
pred_test_data_german_12500_exp8_res45.txt        69.30     
pred_test_data_german_12500_exp8_res5.txt         71.60     
pred_test_data_german_12500_exp8_res77.txt        70.70     
pred_test_data_german_12500_exp8_res86.txt        70.20     
pred_test_data_german_12500_exp8_res9.txt         72.10     
pred_test_data_german_12500_exp8_res47.txt        69.20     
pred_test_data_german_12500_exp8_res72.txt        73.00     
pred_test_data_german_12500_exp8_res90.txt        71.90     
pred_test_data_german_12500_exp8_res73.txt        70.90     
pred_test_data_german_12500_exp8_res42.txt        73.00     
pred_test_data_german_12500_exp8_res59.txt        69.30     
pred_test_data_german_12500_exp8_res68.txt        71.30     
pred_test_data_german_12500_exp8_res84.txt        71.10     
pred_test_data_german_12500_exp8_res13.txt        71.90     
pred_test_data_german_12500_exp8_res85.txt        71.60     
pred_test_data_german_12500_exp8_res26.txt        68.90     
pred_test_data_german_12500_exp8_res23.txt        70.80     
pred_test_data_german_12500_exp8_res58.txt        72.80     
pred_test_data_german_12500_exp8_res44.txt        67.90     
pred_test_data_german_12500_exp8_res12.txt        71.00     
pred_test_data_german_12500_exp8_res70.txt        71.00     
pred_test_data_german_12500_exp8_res61.txt        71.20     
pred_test_data_german_12500_exp8_res82.txt        72.20     
pred_test_data_german_12500_exp8_res79.txt        69.80     
pred_test_data_german_12500_exp8_res74.txt        66.20     
pred_test_data_german_12500_exp8_res38.txt        71.60     
pred_test_data_german_12500_exp8_res95.txt        69.40     
pred_test_data_german_12500_exp8_res65.txt        70.60     
pred_test_data_german_12500_exp8_res100.txt       71.50     
pred_test_data_german_12500_exp8_res51.txt        68.00     
pred_test_data_german_12500_exp8_res32.txt        71.40     
pred_test_data_german_12500_exp8_res67.txt        69.70     
pred_test_data_german_12500_exp8_res98.txt        69.70     
pred_test_data_german_12500_exp8_res28.txt        71.00     
pred_test_data_german_12500_exp8_res83.txt        69.30     
pred_test_data_german_12500_exp8_res39.txt        69.50     
pred_test_data_german_12500_exp8_res7.txt         70.40     
pred_test_data_german_12500_exp8_res62.txt        70.50     
pred_test_data_german_12500_exp8_res87.txt        69.20     
pred_test_data_german_12500_exp8_res15.txt        71.20     
pred_test_data_german_12500_exp8_res93.txt        71.30     
pred_test_data_german_12500_exp8_res54.txt        71.40     
pred_test_data_german_12500_exp8_res49.txt        69.90     
pred_test_data_german_12500_exp8_res56.txt        71.40     
pred_test_data_german_12500_exp8_res41.txt        70.20     
pred_test_data_german_12500_exp8_res4.txt         70.30     
pred_test_data_german_12500_exp8_res60.txt        73.60     
pred_test_data_german_12500_exp8_res6.txt         69.30     
pred_test_data_german_12500_exp8_res1.txt         68.20     
pred_test_data_german_12500_exp8_res40.txt        70.80     
pred_test_data_german_12500_exp8_res3.txt         72.50     
pred_test_data_german_12500_exp8_res20.txt        73.00     
pred_test_data_german_12500_exp8_res92.txt        66.50     
pred_test_data_german_12500_exp8_res53.txt        71.40     
pred_test_data_german_12500_exp8_res22.txt        71.80     
pred_test_data_german_12500_exp8_res25.txt        72.50     
pred_test_data_german_12500_exp8_res52.txt        71.40     
pred_test_data_german_12500_exp8_res96.txt        71.00     
pred_test_data_german_12500_exp8_res64.txt        68.70     
pred_test_data_german_12500_exp8_res29.txt        71.80     
pred_test_data_german_12500_exp8_res2.txt         70.40     
pred_test_data_german_12500_exp8_res43.txt        69.30     
pred_test_data_german_12500_exp8_res33.txt        70.10     
pred_test_data_german_12500_exp8_res80.txt        71.60     
pred_test_data_german_12500_exp8_res48.txt        70.40     
pred_test_data_german_12500_exp8_res55.txt        71.40     
pred_test_data_german_12500_exp8_res81.txt        68.60     

Average accuracy of s1-s100 models:               70.70                                             
